Country Code,Series Code,Version Code,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014
QAT,GC.DOD.TOTL.GD.ZS,198904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,199904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,200910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.DOD.TOTL.GD.ZS,201412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,198904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,199904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,200910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201104,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0715057513106728,-0.561499083110625,13.0931551444699,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201107,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0715057513106728,-0.561499083110625,13.0931551444699,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201109,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0715057513106728,-0.561499083110625,13.0931551444699,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201112,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0715057513106728,-0.561499083110625,13.0931551444699,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201204,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0715057513106728,-0.561499083110625,13.0931551444699,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201205,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0715057513106728,-0.561499083110625,13.0931551444699,NA,NA,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201207,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0725879033399988,-0.540471299728666,13.1910578146642,12.0490558588103,14.4583287937959,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201209,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0725879033399988,-0.540471299728666,13.1910578146642,12.0490558588103,14.4583287937959,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201210,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0725879033399988,-0.540471299728666,13.1910578146642,12.0490558588103,14.4583287937959,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201212,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0725879033399988,-0.540471299728666,13.1910578146642,12.0490558588103,14.4583287937959,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201304,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0725879033399988,-0.540471299728666,13.1910578146642,12.0490558588103,14.4583287937959,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201307,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0725879033399988,-0.540471299728666,13.1910578146642,12.0490558588103,14.4583287937959,NA,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201310,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0725879033399988,-0.540471299728666,13.1910578146642,12.261890897913,14.5852673858049,14.6875061576794,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201312,-3.346708036,-10.23475415,-18.45774614,21.81497046,30.41906548,25.17757105,25.95311822,20.99236469,28.98499717,30.92239143,12.27624292,21.70778039,23.23329266,14.28669671,9.580405558,4.951842774,1.691290053,-0.072587903,-0.5404713,13.19105781,12.2618909,14.58526739,14.68750616,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201404,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0725879033399988,-0.540471299728666,13.1910578146642,12.261890897913,14.5852673858049,14.6875061576794,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201405,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.58040555777203,4.95184277379904,1.69129005304076,-0.0725879033399988,-0.540471299728666,13.1910578146642,12.261890897913,14.5852673858049,14.6875061576794,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201407,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.56265669367685,4.78611027139076,1.68058264255836,-0.0724375499738068,-0.539297826651699,13.1620808121668,12.2618856445838,14.7288280152857,14.877560472301,NA,NA
QAT,FS.AST.CGOV.GD.ZS,201409,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.56265669367685,4.78611027139076,1.68058264255836,-0.0724375499738068,-0.539297826651699,13.1620808121668,12.2618856445838,14.7288280152857,14.877560472301,7.19772481805105,NA
QAT,FS.AST.CGOV.GD.ZS,201411,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.56265669367685,4.78611027139076,1.68058264255836,-0.0724375499738068,-0.539297826651699,13.1620808121668,12.2618856445838,14.7288280152857,14.877560472301,7.19772481805105,NA
QAT,FS.AST.CGOV.GD.ZS,201412,-3.34670803648531,-10.2347541507024,-18.4577461393229,21.8149704588786,30.4190654804358,25.1775710508469,25.953118224648,20.9923646866561,28.9849971698046,30.9223914344617,12.276242922996,21.7077803884712,23.2332926621645,14.2866967068629,9.56265669367685,4.78611027139076,1.68058264255836,-0.0724375499738068,-0.539297826651699,13.1620808121668,12.2618856445838,14.7288280152857,14.877560472301,7.19772481805105,NA
QAT,GC.BAL.CASH.GD.ZS,198904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.BAL.CASH.GD.ZS,199004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.BAL.CASH.GD.ZS,199009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.BAL.CASH.GD.ZS,199104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,GC.BAL.CASH.GD.ZS,199109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
